customer_id,customer_name,email,phone,gender,age,city,state,signup_date,is_premium_member
5424,Anjali Das,anjali.das@outlook.com,+91-7127921332,Other,62.0,Ahmedabad,Gujarat,2025-08-10,False
5399,Shreya Singh,shreya.singh684@yahoo.com,+91-8431549276,Female,20.0,Hyderabad,Telangana,2023-12-31,False
5784,Kavya Kulkarni,kavya.kulkarni25@yahoo.com,+91-7763282431,Male,40.0,Lucknow,Uttar Pradesh,2020-02-10,False
6937,Karan Verma,karan.verma@gmail.com,+91-8108629950,Female,62.0,Patna,Bihar,2023-07-31,False
5284,Meera Mehta,meera.mehta@gmail.com,+91-8943123258,Female,54.0,Mumbai,Maharashtra,2023-08-02,False
6965,varun chopra,varun.chopra@yahoo.com,+91-8191214125,Other,40.0,Indore,Madhya Pradesh,2025-07-02,False
7481,GAURAV RAO ,gaurav.rao163@outlook.com,+91-8291872213,Male,54.0,Mumbai,Maharashtra,2022-03-09,False
6253, MANISH VERMA ,manish.vermagmail.com,+91-8989239512,Other,54.0,Hyderabad,Telangana,2026-02-23,False
6956, Sneha Verma,sneha.verma@yahoo.com,+91-9400971582,Female,24.0,Kochi,Kerala,2020-04-03,False
6877, Isha Chopra ,isha.chopragmail.com,+91-9831761916,Male,19.0,Pune,Maharashtra,2022-03-27,False
6063,Kavya Nair,kavya.nair@gmail.com,,Female,31.0,Chandigarh,Chandigarh,2022-05-29,False
6730,Sanjay Bose,sanjay.bose562@gmail.com,+91-7320942183,Other,64.0,Indore,Madhya Pradesh,2019-09-02,False
6816,Neha Singh,neha.singh337@yahoo.com,+91-8884036883,,29.0,Nagpur,Maharashtra,2019-02-23,True
6331, Kavya Malhotra ,kavya.malhotra@gmail.com,+91-9074168203,Male,25.0,Patna,Bihar,2021-07-14,False
7280,Tarun Joshi ,tarun.joshi@outlook.com,+91-9313115077,Male,20.0,Chandigarh,Chandigarh,2025-12-11,False
7725,Bhavna Verma,bhavna.verma@outlook.com,+91-8988267187,Male,18.0,Nagpur,Maharashtra,2023-08-04,False
5904,nikhil mehta ,nikhil.mehta@outlook.com,+91-9061758261,Male,46.0,Ranchi,Jharkhand,2022-10-22,False
7847, Sanjay Reddy ,sanjay.reddy920@gmail.com,+91-8246234301,Female,40.0,Bangalore,Karnataka,2022-03-17,False
6142,Harsh Kumar,harsh.kumar24@gmail.com,+91-8036203639,Other,26.0,Mumbai,Maharashtra,2021-01-03,True
7861,Arjun Bose,arjun.bose@yahoo.com,+91-8971821358,Female,44.0,Lucknow,Uttar Pradesh,2024-06-12,False
7848, Meera Bose ,meera.bose@gmail.com,+91-9274188391,Male,21.0,Mumbai,Maharashtra,2022-09-24,False
6493, pallavi chopra ,pallavi.chopra31@gmail.com,+91-7949657734,,21.0,Indore,Madhya Pradesh,2025-05-05,False
6819,Kunal Kulkarni,kunal.kulkarni787@gmail.com,+91-7536669467,Other,56.0,Kochi,Kerala,2023-06-12,False
6251,Nisha Rao,nisha.rao@gmail.com,+91-7231706959,Female,42.0,Coimbatore,Tamil Nadu,2024-01-01,False
7399, Suresh Mehta ,suresh.mehta@gmail.com,+91-8984567145,Female,35.0,Bangalore,Karnataka,2022-12-29,False
5553,Kunal Shah ,kunal.shah@yahoo.com,+91-7302156069,Female,20.0,Hyderabad,Telangana,2021-11-12,False
5829,Radha Patil,radha.patil764@outlook.com,+91-7754819115,Other,32.0,Coimbatore,Tamil Nadu,2019-01-13,False
5198,Nikhil Sharma,nikhil.sharma754@yahoo.com,+91-7724741614,,23.0,Hyderabad,Telangana,2024-03-17,False
6506,Deepak Sharma,deepak.sharma@yahoo.com,+91-7194913902,Female,29.0,Hyderabad,Telangana,2021-07-25,True
6395,Kunal Khan,kunal.khan@yahoo.com,+91-9283804637,,24.0,Coimbatore,Tamil Nadu,2023-04-15,True
6437,Rohan Kumar,rohan.kumar674@yahoo.com,,Female,32.0,Delhi,Delhi,2026-04-16,False
7070,Radha Verma,radha.verma@outlook.com,+91-8550810392,Female,49.0,Nashik,Maharashtra,2024-10-31,False
6144,Preeti Malhotra ,preeti.malhotra910@outlook.com,,Other,47.0,Surat,Gujarat,2021-01-17,False
6793,Karan Kumar,karan.kumar@outlook.com,+91-9839053832,,58.0,Patna,Bihar,2022-07-29,False
7508, Radha Chopra ,radha.chopra606@yahoo.com,+91-9525787386,Other,19.0,Nashik,Maharashtra,2025-05-17,True
6166,Kavya Sharma,kavya.sharma662@outlook.com,+91-8339367666,Male,58.0,Surat,Gujarat,2025-01-31,False
6027,Swati Verma,swati.verma@outlook.com,+91-7564498534,Female,29.0,Kochi,Kerala,2019-02-12,False
7363,NISHA KULKARNI,nisha.kulkarni@outlook.com,+91-7730834927,Male,30.0,Ahmedabad,Gujarat,2023-10-25,True
7678,Gaurav Gupta ,gaurav.gupta@outlook.com,+91-9731969876,Female,52.0,Nashik,Maharashtra,2020-04-17,False
5603,Sanjay Reddy,sanjay.reddygmail.com,+91-7676735399,Female,41.0,Nashik,Maharashtra,2023-06-07,False
5387,RAJESH MEHTA,rajesh.mehta84@gmail.com,+91-9595745077,,26.0,Pune,Maharashtra,2024-10-21,False
7162, Vikram Verma ,vikram.verma@gmail.com,+91-7094991279,Other,45.0,Chennai,Tamil Nadu,2023-02-02,False
7897, Arjun Sharma ,arjun.sharma954@outlook.com,+91-8061223638,Male,41.0,Mumbai,Maharashtra,2026-05-16,False
6336,Rohan Patil,rohan.patil@outlook.com,+91-9700482876,Other,45.0,Nagpur,Maharashtra,2019-01-29,False
7687,Kavya Shah,kavya.shah@gmail.com,+91-7434845127,Other,43.0,Chandigarh,Chandigarh,2023-02-04,False
5805,Amit Patil,amit.patil721@gmail.com,+91-8386943179,Other,56.0,Indore,Madhya Pradesh,2023-04-21,False
5953,NISHA CHOPRA,nisha.chopra346@yahoo.com,+91-8122276619,Female,62.0,Nashik,Maharashtra,2022-02-12,True
5493, Bhavna Verma ,bhavna.verma970@outlook.com,+91-8817567900,Male,62.0,Chandigarh,Chandigarh,2025-04-14,False
5697,Sneha Das,sneha.das@yahoo.com,+91-8079778459,Other,21.0,Nagpur,Maharashtra,2026-06-20,False
5341,Ankita Iyer,ankita.iyer922@yahoo.com,+91-7608440551,Male,27.0,Bhopal,Madhya Pradesh,2020-10-27,True
7806, Simran Rao,simran.rao@outlook.com,+91-8003876307,Other,46.0,Kolkata,West Bengal,2020-08-13,False
7868,Isha Chopra,isha.chopra@gmail.com,+91-8403455471,Male,39.0,Hyderabad,Telangana,2022-05-03,False
5166, Sanjay Nair ,sanjay.nair@outlook.com,+91-7721963993,,,Jaipur,Rajasthan,2025-04-02,True
7680, arjun singh,arjun.singh@gmail.com,+91-7321104164,,63.0,Kolkata,West Bengal,2024-03-25,False
6639, Manish Kulkarni,manish.kulkarni@yahoo.com,+91-9433400930,Other,28.0,Indore,Madhya Pradesh,2022-04-03,True
6619,Aisha Malhotra,aisha.malhotra@outlook.com,+91-8595694357,Female,41.0,Kochi,Kerala,2026-03-31,True
5485, vikram singh,vikram.singh@gmail.com,,,51.0,Delhi,Delhi,2020-05-27,False
7873,Varun Verma,varun.verma@outlook.com,+91-9842292582,Other,18.0,Mumbai,Maharashtra,2019-08-19,False
7568,Ritu Sharma,ritu.sharma340@yahoo.com,+91-9466839738,,39.0,Delhi,Delhi,2021-05-25,False
6464,Arjun Gupta ,arjun.gupta96@gmail.com,+91-7230606414,Female,30.0,Chennai,Tamil Nadu,2022-06-23,False
5155,Anjali Rao,anjali.rao@gmail.com,+91-8944298011,,63.0,Chennai,Tamil Nadu,2026-07-29,False
7585,Kavya Reddy ,kavya.reddy@yahoo.com,+91-9199156117,Male,48.0,Chandigarh,Chandigarh,2024-11-28,True
5592,Mohit Rao,mohit.raogmail.com,+91-7599419649,Male,45.0,Pune,Maharashtra,2025-12-05,False
7168,neha verma,neha.verma555@outlook.com,+91-7620862128,,43.0,Kochi,Kerala,2020-09-23,False
6471, Harsh Pillai,harsh.pillai@outlook.com,+91-7894926413,,38.0,Kolkata,West Bengal,2023-05-08,False
5379,Sneha Kumar,sneha.kumar38@yahoo.com,+91-8768453642,,43.0,Pune,Maharashtra,2026-04-22,True
6028, SWATI KHAN,swati.khan@outlook.com,+91-9518466997,Female,38.0,Hyderabad,Telangana,2024-10-22,False
7824,AISHA RAO,aisha.rao@outlook.com,+91-9693412021,Other,18.0,Kochi,Kerala,2023-09-24,False
7714, Kunal Malhotra ,kunal.malhotra740@gmail.com,+91-8395742290,Female,60.0,Jaipur,Rajasthan,2019-06-03,False
7600, Aisha Rao ,aisha.raogmail.com,+91-9880003230,Male,36.0,Coimbatore,Tamil Nadu,2023-06-18,False
5067,Suresh Reddy ,suresh.reddygmail.com,+91-9887306574,,25.0,Chennai,Tamil Nadu,2019-06-06,False
5119, Neha Patil ,neha.patil@gmail.com,+91-9748100772,Other,63.0,Patna,Bihar,2023-06-16,False
5003,Aisha Singh,aisha.singh@outlook.com,+91-9922295636,,38.0,Coimbatore,Tamil Nadu,2024-12-17,False
6560,Ritu Joshi,ritu.joshi@yahoo.com,+91-8159372605,Male,56.0,Indore,Madhya Pradesh,2023-04-29,True
7602,Anjali Das,anjali.das@yahoo.com,+91-7462307154,Male,22.0,Mumbai,Maharashtra,2024-01-30,False
7139,Bhavna Joshi,bhavna.joshi@gmail.com,+91-8187034429,Male,48.0,Kochi,Kerala,2020-05-11,False
7850,Rahul Patil,rahul.patil625@yahoo.com,+91-7982786610,Female,36.0,Surat,Gujarat,2021-11-04,False
5412, suresh rao ,suresh.rao680@gmail.com,+91-8757473157,Other,25.0,Ahmedabad,Gujarat,2026-01-07,True
6226,MEERA DAS ,meera.das@gmail.com,+91-9602135525,Other,21.0,Ahmedabad,Gujarat,2019-02-26,False
7279,Anjali Gupta,anjali.gupta295@outlook.com,+91-7027288450,Male,22.0,Nashik,Maharashtra,2021-01-06,False
6394,Divya Verma,divya.verma860@gmail.com,+91-7528426193,Male,27.0,Mumbai,Maharashtra,2019-04-20,False
5838,Meera Nair ,meera.nair@gmail.com,+91-8083992486,Male,52.0,Hyderabad,Telangana,2022-05-21,False
5250, Mohit Pillai,mohit.pillai@outlook.com,+91-7957721495,Other,50.0,Kochi,Kerala,2020-12-09,True
6410,Arjun Chopra,arjun.chopra872@gmail.com,+91-8401812413,Other,31.0,Jaipur,Rajasthan,2024-07-08,False
6851,Rohan Patil,rohan.patil@gmail.com,+91-9581360768,Male,35.0,Kochi,Kerala,2022-02-27,False
7027, Bhavna Mehta,bhavna.mehta695@gmail.com,+91-9403648617,Female,57.0,Mumbai,Maharashtra,2021-02-27,False
5533,Nisha Kulkarni,nisha.kulkarni133@gmail.com,+91-8231222629,Female,57.0,Bangalore,Karnataka,2025-11-27,False
7416,Isha Iyer,isha.iyer@gmail.com,,Other,42.0,Surat,Gujarat,2021-02-12,False
5272,isha joshi ,isha.joshi@gmail.com,+91-7971761472,Other,40.0,Surat,Gujarat,2020-03-12,False
5344,Deepak Verma ,deepak.verma313@yahoo.com,+91-7455968994,,28.0,Surat,Gujarat,2024-10-04,True
5278, NISHA KUMAR,nisha.kumar@outlook.com,+91-8945682227,Other,24.0,Indore,Madhya Pradesh,2026-01-28,True
5466,Nikhil Pillai,nikhil.pillai@gmail.com,+91-9646630239,Male,58.0,Surat,Gujarat,2022-08-14,False
6330,VIKRAM PATIL ,vikram.patil865@gmail.com,+91-8343631095,Female,62.0,Mumbai,Maharashtra,2022-06-03,True
5574, Varun Sharma,varun.sharma@gmail.com,+91-7422977501,,28.0,Surat,Gujarat,2023-05-06,False
5280,Meera Reddy,meera.reddy@outlook.com,+91-9568206683,Male,46.0,Bhopal,Madhya Pradesh,2024-02-21,False
5368,Rahul Pillai,rahul.pillai928@outlook.com,,,46.0,Indore,Madhya Pradesh,2025-12-08,False
5023,Gaurav Bose ,gaurav.bose568@yahoo.com,+91-7077661511,Male,51.0,Delhi,Delhi,2023-04-24,True
5760,Swati Chopra,swati.chopra@outlook.com,+91-7124889161,,54.0,Jaipur,Rajasthan,2024-05-25,False
6786, Suresh Gupta ,suresh.gupta739@gmail.com,,Other,37.0,Pune,Maharashtra,2020-04-18,True
5836,Priya Singh ,priya.singh961@gmail.com,+91-7762377401,Other,56.0,Bhopal,Madhya Pradesh,2023-12-12,False
5086, ANKITA SHARMA,ankita.sharma@outlook.com,+91-7682450377,Female,62.0,Bangalore,Karnataka,2022-03-08,True
5845,Tarun Verma ,tarun.verma@gmail.com,+91-7417936925,Other,63.0,Nagpur,Maharashtra,2024-10-30,False
7627,gaurav sharma,gaurav.sharma278@yahoo.com,+91-7807830835,Female,36.0,Bangalore,Karnataka,2022-11-02,False
7026,Aisha Malhotra ,aisha.malhotra357@outlook.com,+91-7487678780,,23.0,Kochi,Kerala,2025-09-26,True
7686,Radha Singh,radha.singh@yahoo.com,+91-7356711162,,26.0,Hyderabad,Telangana,2019-07-03,False
6577, Rajesh Chopra ,rajesh.chopra628@yahoo.com,+91-9630044787,Male,34.0,Jaipur,Rajasthan,2021-09-27,False
6016,Deepak Patil,deepak.patil@gmail.com,+91-9867169269,Other,53.0,Mumbai,Maharashtra,2023-12-12,False
7892,Nikhil Reddy,nikhil.reddy988@outlook.com,+91-7108627478,Other,18.0,Mumbai,Maharashtra,2019-05-16,False
6141,Pooja Kumar,pooja.kumar770@yahoo.com,+91-9295367166,Other,63.0,Ranchi,Jharkhand,2021-09-15,False
7603, Arjun Sharma ,arjun.sharma689@gmail.com,+91-9975702148,Other,57.0,Ranchi,Jharkhand,2022-12-16,False
7002, Vikram Gupta ,vikram.gupta@outlook.com,+91-7232573226,Other,53.0,Bhopal,Madhya Pradesh,2023-03-05,True
5353,Nisha Das ,nisha.das@outlook.com,+91-8941455426,Other,47.0,Mumbai,Maharashtra,2023-01-06,False
7419, SWATI REDDY ,swati.reddygmail.com,+91-8504755554,Other,60.0,Coimbatore,Tamil Nadu,2020-01-26,False
6520,Kavya Mehta,kavya.mehta11@outlook.com,+91-9516325714,,54.0,Nashik,Maharashtra,2025-08-18,True
5008, Swati Kulkarni ,,+91-7783156687,Other,18.0,Nagpur,Maharashtra,2021-12-12,False
6564,DIVYA MALHOTRA,divya.malhotra@gmail.com,+91-9517520569,Other,59.0,Mumbai,Maharashtra,2026-04-27,True
7094,Ankita Mehta,ankita.mehta768@outlook.com,+91-7183701015,Male,50.0,Ahmedabad,Gujarat,2022-08-23,False
7839,Pooja Das,pooja.das818@gmail.com,+91-9475596694,,50.0,Pune,Maharashtra,2025-08-12,False
6449,Tarun Das,tarun.das@yahoo.com,+91-9973362946,Female,58.0,Ahmedabad,Gujarat,2022-11-01,False
6994, Mohit Rao ,mohit.rao384@gmail.com,+91-8504048854,,54.0,Delhi,Delhi,2020-06-03,False
7609,Rahul Singh,rahul.singh@outlook.com,+91-9202976043,Female,23.0,Patna,Bihar,2023-04-18,False
7660, Amit Mehta ,amit.mehta525@yahoo.com,+91-9667583678,Male,31.0,Bhopal,Madhya Pradesh,2026-07-21,True
7751,NIKHIL DAS,nikhil.das430@outlook.com,+91-9835309589,,37.0,Pune,Maharashtra,2020-02-28,True
5236,SURESH REDDY,suresh.reddy579@outlook.com,+91-8513133831,,53.0,Bangalore,Karnataka,2026-08-01,True
6887, Harsh Sharma,harsh.sharma@gmail.com,+91-8968782100,Male,58.0,Kolkata,West Bengal,2022-08-17,False
6145, Preeti Reddy,preeti.reddy468@gmail.com,+91-8589708604,,60.0,Indore,Madhya Pradesh,2026-02-08,False
6545, Pallavi Gupta,pallavi.gupta@gmail.com,+91-8447295110,Female,,Indore,Madhya Pradesh,2020-03-01,False
5950, Rajesh Kulkarni ,rajesh.kulkarni@yahoo.com,+91-7268148454,Female,52.0,Bhopal,Madhya Pradesh,2023-09-16,True
6831,Nisha Kumar ,nisha.kumar@gmail.com,+91-9242176824,Other,51.0,Ranchi,Jharkhand,2024-03-07,False
7082, Gaurav Shah ,gaurav.shah776@outlook.com,+91-7029974149,Other,28.0,Ahmedabad,Gujarat,2021-07-26,False
5539,Aisha Reddy,aisha.reddy@yahoo.com,+91-9149420264,,56.0,Nashik,Maharashtra,2025-07-30,False
6069,Aisha Verma,aisha.verma@yahoo.com,+91-7303710236,,34.0,Kolkata,West Bengal,2024-07-16,False
7203, Kavya Mehta,kavya.mehta349@outlook.com,+91-7400330204,Other,18.0,Indore,Madhya Pradesh,2020-09-22,False
6729,Aditya Kulkarni ,aditya.kulkarni@gmail.com,+91-7891755905,,25.0,Ranchi,Jharkhand,2024-12-19,False
7906, Mohit Singh ,mohit.singh856@outlook.com,+91-9923750213,,36.0,Lucknow,Uttar Pradesh,2022-05-13,False
6339, Rohan Reddy ,rohan.reddy90@gmail.com,+91-7800835423,,51.0,Chennai,Tamil Nadu,2019-03-03,False
7056, Karan Nair ,karan.nair267@outlook.com,+91-9106395697,,50.0,Bangalore,Karnataka,2022-07-29,True
7009,Pooja Patil,pooja.patil@yahoo.com,+91-9583188949,Other,34.0,Lucknow,Uttar Pradesh,2021-06-15,True
7739,Neha Joshi,neha.joshi543@outlook.com,+91-7400384935,Female,42.0,Kolkata,West Bengal,2021-12-29,False
7644,BHAVNA IYER,bhavna.iyer@yahoo.com,+91-9284003364,Female,52.0,Ranchi,Jharkhand,2026-03-18,True
5764,Radha Gupta,radha.gupta@yahoo.com,+91-9350626141,Male,58.0,Kolkata,West Bengal,2020-05-17,True
6109,Aisha Sharma,aisha.sharma@yahoo.com,+91-8391535622,Male,34.0,Mumbai,Maharashtra,2021-08-09,True
6247, Sneha Reddy,sneha.reddy734@outlook.com,+91-8268120914,Other,27.0,Kolkata,West Bengal,2023-06-04,False
6767,Vikram Kumar,vikram.kumar@yahoo.com,+91-8051069160,Other,44.0,Surat,Gujarat,2019-01-26,False
5202,Preeti Nair,preeti.nair430@yahoo.com,+91-8662485751,Male,27.0,Indore,Madhya Pradesh,2023-04-28,False
5872, Arjun Nair ,arjun.nair@outlook.com,+91-8480116563,Male,54.0,Bangalore,Karnataka,2021-08-16,False
7394, MOHIT BOSE ,mohit.bose@outlook.com,+91-8692021107,Male,50.0,Bhopal,Madhya Pradesh,2022-01-23,True
7526,pallavi patil ,pallavi.patil@gmail.com,+91-9591821904,,56.0,Jaipur,Rajasthan,2024-04-18,False
6596,priya joshi,priya.joshi136@yahoo.com,+91-8371091098,Male,58.0,Lucknow,Uttar Pradesh,2020-01-30,False
6222, pooja verma ,pooja.verma@yahoo.com,+91-8145404116,Other,24.0,Pune,Maharashtra,2020-05-23,True
5976,Aisha Reddy ,aisha.reddy915@gmail.com,+91-7555220249,Male,27.0,Hyderabad,Telangana,2020-01-25,False
5889,RAHUL SHARMA,rahul.sharma@yahoo.com,+91-9324025794,Female,45.0,Kolkata,West Bengal,2020-09-09,False
5952,AMIT PATIL,amit.patil@yahoo.com,+91-9678453195,,32.0,Ahmedabad,Gujarat,2024-03-19,False
7178, Simran Khan ,simran.khan471@outlook.com,+91-8659267506,Female,61.0,Chennai,Tamil Nadu,2023-02-22,False
6153, SURESH RAO,suresh.rao227@outlook.com,+91-9307619970,,25.0,Mumbai,Maharashtra,2019-03-01,False
7936, Radha Rao ,radha.rao@outlook.com,+91-7307756484,Female,57.0,Patna,Bihar,2019-06-14,True
6999, Rohan Rao ,rohan.rao30@gmail.com,+91-7247632710,,,Nashik,Maharashtra,2021-01-31,False
5633,Nikhil Malhotra,nikhil.malhotra226@gmail.com,+91-7502073460,Male,40.0,Coimbatore,Tamil Nadu,2020-09-08,False
7679,Ankita Singh ,ankita.singh886@gmail.com,+91-9132032998,,50.0,Indore,Madhya Pradesh,2021-06-25,True
7262, simran patil ,simran.patil841@yahoo.com,+91-7137962295,Female,29.0,Kolkata,West Bengal,2022-12-10,True
6752,Neha Patil,neha.patil@outlook.com,+91-9408968864,Male,64.0,Nagpur,Maharashtra,2020-07-11,True
5886,Rajesh Sharma,,+91-7393741008,Other,62.0,Delhi,Delhi,2022-06-18,False
6099,Neha Singh,neha.singh@outlook.com,+91-8790194205,,65.0,Hyderabad,Telangana,2021-04-26,True
7075, Pallavi Patil ,pallavi.patil366@yahoo.com,+91-8308700459,,61.0,Mumbai,Maharashtra,2022-05-04,False
5142,Radha Mehta ,radha.mehta@outlook.com,+91-8514485862,,43.0,Ranchi,Jharkhand,2022-04-14,False
6776, Tarun Singh,tarun.singh514@outlook.com,+91-9824984179,Other,30.0,Pune,Maharashtra,2023-01-19,False
5816, Harsh Patil,harsh.patil@yahoo.com,+91-7814492123,,45.0,Nashik,Maharashtra,2024-01-19,False
6091,Ritu Gupta,ritu.gupta79@yahoo.com,+91-8491234490,Male,51.0,Chandigarh,Chandigarh,2023-10-28,True
5082, Neha Singh ,neha.singh142@outlook.com,+91-7183164571,Other,22.0,Hyderabad,Telangana,2019-10-05,True
5156, Rajesh Das,rajesh.das873@yahoo.com,+91-8652779195,Other,63.0,Jaipur,Rajasthan,2019-04-28,True
6041, Preeti Pillai ,preeti.pillai@yahoo.com,+91-8256799131,,27.0,Patna,Bihar,2024-07-31,True
7013,Radha Bose,radha.bose837@outlook.com,+91-7526092225,Male,50.0,Coimbatore,Tamil Nadu,2021-12-11,False
7055, Bhavna Malhotra,bhavna.malhotra@gmail.com,+91-8322122280,Other,47.0,Bangalore,Karnataka,2026-04-26,True
7480, Kavya Joshi ,kavya.joshi417@yahoo.com,+91-9918765452,Male,26.0,Chandigarh,Chandigarh,2023-09-25,True
7176, Meera Patil ,meera.patil@gmail.com,+91-8032896391,Female,49.0,Jaipur,Rajasthan,2023-06-25,True
6651, Varun Joshi,varun.joshi855@gmail.com,+91-7229528375,Male,31.0,Jaipur,Rajasthan,2020-05-24,False
5184,Vikram Rao,vikram.rao@gmail.com,+91-7606207372,Female,39.0,Bhopal,Madhya Pradesh,2019-10-23,False
5611,Simran Iyer,simran.iyer512@yahoo.com,+91-8563517192,Female,45.0,Hyderabad,Telangana,2024-06-27,False
5618,Karan Kumar ,karan.kumar@gmail.com,+91-7206400977,Female,22.0,Mumbai,Maharashtra,2022-08-04,False
5881, Tarun Kumar ,tarun.kumar@yahoo.com,+91-8338864988,Male,49.0,Chennai,Tamil Nadu,2024-11-15,False
7245, Mohit Shah ,mohit.shah474@yahoo.com,+91-8526320760,,50.0,Surat,Gujarat,2019-06-03,False
6229, Kunal Sharma ,kunal.sharma@yahoo.com,+91-9701254214,Female,39.0,Bangalore,Karnataka,2019-08-01,False
7582,neha iyer,neha.iyer@gmail.com,+91-8186377938,,62.0,Jaipur,Rajasthan,2020-03-31,True
5319,Yash Pillai,yash.pillai@yahoo.com,+91-7114887412,Other,48.0,Coimbatore,Tamil Nadu,2025-11-29,False
6727, Karan Gupta ,karan.gupta@gmail.com,+91-9523564109,Other,41.0,Coimbatore,Tamil Nadu,2023-06-26,False
5161,Sneha Nair,sneha.nair@gmail.com,+91-7902540831,,44.0,Mumbai,Maharashtra,2022-11-16,False
7842,Pooja Bose,pooja.bose@gmail.com,,Male,55.0,Delhi,Delhi,2020-05-07,False
5362,Gaurav Iyer,gaurav.iyer@gmail.com,+91-9120485761,Female,36.0,Kolkata,West Bengal,2020-04-11,False
6076,Gaurav Mehta ,gaurav.mehta@gmail.com,+91-9377567455,Other,52.0,Nashik,Maharashtra,2019-09-14,False
6939,Suresh Gupta,suresh.gupta472@yahoo.com,+91-9281310590,Female,65.0,Ranchi,Jharkhand,2024-02-17,False
5095, Pallavi Bose ,pallavi.bose@gmail.com,+91-7789426312,Other,25.0,Lucknow,Uttar Pradesh,2023-05-27,False
7717,Gaurav Pillai,gaurav.pillai@yahoo.com,+91-8503021082,Male,62.0,Ranchi,Jharkhand,2021-05-25,False
7959,MOHIT KHAN ,mohit.khan@outlook.com,+91-9556642251,Female,31.0,Kochi,Kerala,2022-09-25,True
6280, Priya Shah,priya.shah@gmail.com,+91-8704293446,Female,26.0,Pune,Maharashtra,2024-09-28,False
5334,preeti shah,preeti.shah@outlook.com,+91-9802820575,Other,51.0,Patna,Bihar,2024-03-12,True
7612,MANISH CHOPRA,manish.chopra@gmail.com,+91-8991440879,Male,47.0,Chandigarh,Chandigarh,2021-10-11,False
5459,Ankita Khan,ankita.khan@yahoo.com,+91-7592585582,Female,58.0,Bhopal,Madhya Pradesh,2019-10-16,False
7855, Sneha Pillai ,sneha.pillai@gmail.com,+91-8044772292,Other,52.0,Nagpur,Maharashtra,2022-08-22,False
7529, Kunal Reddy,kunal.reddy@gmail.com,+91-9374680148,,49.0,Coimbatore,Tamil Nadu,2023-04-24,False
7195,Neha Reddy,neha.reddy@outlook.com,+91-8041741356,,56.0,Chandigarh,Chandigarh,2022-04-07,True
6321,Yash Kumar,yash.kumar@yahoo.com,+91-9099509308,Male,37.0,Bangalore,Karnataka,2019-08-25,False
5509, yash kulkarni ,yash.kulkarni617@outlook.com,+91-7225096375,Female,55.0,Chandigarh,Chandigarh,2025-07-12,True
7354,tarun iyer ,tarun.iyer@yahoo.com,+91-8398939981,Other,36.0,Ranchi,Jharkhand,2020-09-20,False
5448, Arjun Shah ,arjun.shah839@yahoo.com,+91-9040491806,,41.0,Chennai,Tamil Nadu,2023-06-12,False
5447,Deepak Patil ,deepak.patil528@yahoo.com,+91-9516386167,Other,64.0,Kochi,Kerala,2022-02-03,False
5975,Kunal Shah,kunal.shah@yahoo.com,+91-8655137092,Female,20.0,Kolkata,West Bengal,2021-07-19,True
5779,Rajesh Das,rajesh.das@outlook.com,+91-8118675369,Other,55.0,Ahmedabad,Gujarat,2020-03-20,True
6045,Neha Rao,neha.rao@yahoo.com,+91-9531103505,Male,47.0,Lucknow,Uttar Pradesh,2021-06-21,False
7574, Rajesh Kumar ,rajesh.kumar@gmail.com,+91-7269875469,,44.0,Coimbatore,Tamil Nadu,2021-01-12,True
5654, Mohit Khan,mohit.khan@yahoo.com,+91-9003844702,Other,51.0,Bhopal,Madhya Pradesh,2024-08-24,False
5347,Varun Iyer,varun.iyergmail.com,+91-8130166058,,42.0,Delhi,Delhi,2026-01-18,False
5127, Mohit Nair ,mohit.nair864@gmail.com,+91-7989647534,Male,56.0,Chennai,Tamil Nadu,2020-12-20,False
7117,Radha Sharma,radha.sharma@outlook.com,,Male,57.0,Kochi,Kerala,2021-11-19,False
5340,SWATI REDDY,swati.reddy@gmail.com,+91-8161376110,Male,45.0,Ranchi,Jharkhand,2024-10-07,False
7317, Priya Chopra,priya.chopra@outlook.com,+91-8053113875,,51.0,Hyderabad,Telangana,2023-03-14,False
6089, Rahul Das,rahul.das@gmail.com,+91-7758086988,Male,28.0,Chandigarh,Chandigarh,2024-06-14,False
6465,Ankita Bose,ankita.bose@gmail.com,+91-9300535534,Male,62.0,Ahmedabad,Gujarat,2019-12-04,True
6019, Divya Reddy ,divya.reddy@gmail.com,+91-7872938631,Male,49.0,Bangalore,Karnataka,2023-01-01,True
6470,Divya Pillai ,divya.pillai655@gmail.com,+91-8200092853,Male,23.0,Chandigarh,Chandigarh,2023-12-18,False
5974,ANKITA PATIL,ankita.patil@yahoo.com,+91-8517742680,Male,42.0,Chandigarh,Chandigarh,2020-08-30,False
6039,Bhavna Mehta,bhavna.mehta829@outlook.com,+91-9139804064,Female,44.0,Chennai,Tamil Nadu,2021-05-02,False
7763,Meera Reddy,meera.reddy@yahoo.com,+91-8436085300,Other,57.0,Coimbatore,Tamil Nadu,2021-08-23,True
7496,Anjali Das,anjali.das438@yahoo.com,+91-9750405779,Other,38.0,Ranchi,Jharkhand,2022-11-22,False
6989, Radha Rao ,radha.rao504@gmail.com,+91-9661214331,,27.0,Chennai,Tamil Nadu,2023-06-23,False
5551, Nikhil Sharma ,nikhil.sharma@yahoo.com,+91-7313320669,Other,34.0,Delhi,Delhi,2024-09-20,False
6052,Nisha Patil,nisha.patil@gmail.com,+91-8591245761,,31.0,Kolkata,West Bengal,2019-12-05,False
